elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
26836,22788,building index: loading tuples,7168,4224,0,59137,69224,0
26895,22788,building index: loading tuples,7168,4227,0,59179,69224,0
26954,22788,building index: loading tuples,7168,4230,0,59223,69224,0
27014,22788,building index: loading tuples,7168,4233,0,59264,69224,0
27073,22788,building index: loading tuples,7168,4236,0,59308,69224,0
27133,22788,building index: loading tuples,7168,4239,0,59350,69224,0
27192,22788,building index: loading tuples,7168,4242,0,59390,69224,0
27251,22788,building index: loading tuples,7168,4244,0,59428,69224,0
27311,22788,building index: loading tuples,7168,4247,0,59467,69224,0
27370,22788,building index: loading tuples,7168,4250,0,59505,69224,0
27429,22788,building index: loading tuples,7168,4253,0,59546,69224,0
27489,22788,building index: loading tuples,7168,4256,0,59587,69224,0
27550,22788,building index: loading tuples,7168,4259,0,59628,69224,0
27609,22788,building index: loading tuples,7168,4262,0,59671,69224,0
27668,22788,building index: loading tuples,7168,4265,0,59713,69224,0
27728,22788,building index: loading tuples,7168,4268,0,59755,69224,0
27787,22788,building index: loading tuples,7168,4271,0,59797,69224,0
27847,22788,building index: loading tuples,7168,4274,0,59840,69224,0
27907,22788,building index: loading tuples,7168,4277,0,59880,69224,0
27966,22788,building index: loading tuples,7168,4279,0,59917,69224,0
28025,22788,building index: loading tuples,7168,4282,0,59958,69224,0
28085,22788,building index: loading tuples,7168,4285,0,59999,69224,0
28145,22788,building index: loading tuples,7168,4288,0,60039,69224,0
28205,22788,building index: loading tuples,7168,4291,0,60079,69224,0
28264,22788,building index: loading tuples,7168,4294,0,60120,69224,0
28324,22788,building index: loading tuples,7168,4297,0,60162,69224,0
28384,22788,building index: loading tuples,7168,4300,0,60203,69224,0
28444,22788,building index: loading tuples,7168,4303,0,60246,69224,0
28503,22788,building index: loading tuples,7168,4306,0,60288,69224,0
28562,22788,building index: loading tuples,7168,4309,0,60327,69224,0
28622,22788,building index: loading tuples,7168,4311,0,60367,69224,0
28681,22788,building index: loading tuples,7168,4314,0,60407,69224,0
28741,22788,building index: loading tuples,7168,4317,0,60447,69224,0
28801,22788,building index: loading tuples,7168,4320,0,60485,69224,0
28860,22788,building index: loading tuples,7168,4323,0,60523,69224,0
28920,22788,building index: loading tuples,7168,4325,0,60563,69224,0
28979,22788,building index: loading tuples,7168,4328,0,60603,69224,0
29039,22788,building index: loading tuples,7168,4331,0,60644,69224,0
29098,22788,building index: loading tuples,7168,4334,0,60683,69224,0
29157,22788,building index: loading tuples,7168,4337,0,60722,69224,0
29218,22788,building index: loading tuples,7168,4340,0,60762,69224,0
29278,22788,building index: loading tuples,7168,4342,0,60800,69224,0
29337,22788,building index: loading tuples,7168,4345,0,60839,69224,0
29397,22788,building index: loading tuples,7168,4348,0,60880,69224,0
29456,22788,building index: loading tuples,7168,4351,0,60918,69224,0
29516,22788,building index: loading tuples,7168,4354,0,60959,69224,0
29576,22788,building index: loading tuples,7168,4357,0,61002,69224,0
29635,22788,building index: loading tuples,7168,4360,0,61041,69224,0
29694,22788,building index: loading tuples,7168,4362,0,61081,69224,0
29753,22788,building index: loading tuples,7168,4365,0,61120,69224,0
29812,22788,building index: loading tuples,7168,4368,0,61160,69224,0
29872,22788,building index: loading tuples,7168,4371,0,61201,69224,0
29931,22788,building index: loading tuples,7168,4374,0,61240,69224,0
29990,22788,building index: loading tuples,7168,4377,0,61279,69224,0
30049,22788,building index: loading tuples,7168,4379,0,61319,69224,0
30110,22788,building index: loading tuples,7168,4382,0,61360,69224,0
30169,22788,building index: loading tuples,7168,4385,0,61399,69224,0
30229,22788,building index: loading tuples,7168,4388,0,61434,69224,0
30288,22788,building index: loading tuples,7168,4390,0,61471,69224,0
30348,22788,building index: loading tuples,7168,4393,0,61510,69224,0
30408,22788,building index: loading tuples,7168,4396,0,61548,69224,0
30467,22788,building index: loading tuples,7168,4399,0,61586,69224,0
30526,22788,building index: loading tuples,7168,4401,0,61624,69224,0
30585,22788,building index: loading tuples,7168,4404,0,61663,69224,0
30645,22788,building index: loading tuples,7168,4406,0,61697,69224,0
30704,22788,building index: loading tuples,7168,4409,0,61735,69224,0
30764,22788,building index: loading tuples,7168,4412,0,61772,69224,0
30823,22788,building index: loading tuples,7168,4415,0,61811,69224,0
30883,22788,building index: loading tuples,7168,4417,0,61851,69224,0
30944,22788,building index: loading tuples,7168,4420,0,61892,69224,0
31003,22788,building index: loading tuples,7168,4423,0,61931,69224,0
31063,22788,building index: loading tuples,7168,4426,0,61968,69224,0
31123,22788,building index: loading tuples,7168,4428,0,62005,69224,0
31184,22788,building index: loading tuples,7168,4431,0,62045,69224,0
31244,22788,building index: loading tuples,7168,4434,0,62084,69224,0
31305,22788,building index: loading tuples,7168,4437,0,62125,69224,0
31367,22788,building index: loading tuples,7168,4440,0,62166,69224,0
31427,22788,building index: loading tuples,7168,4443,0,62208,69224,0
31487,22788,building index: loading tuples,7168,4446,0,62248,69224,0
31547,22788,building index: loading tuples,7168,4449,0,62287,69224,0
31607,22788,building index: loading tuples,7168,4451,0,62326,69224,0
31666,22788,building index: loading tuples,7168,4454,0,62363,69224,0
31726,22788,building index: loading tuples,7168,4457,0,62403,69224,0
31787,22788,building index: loading tuples,7168,4460,0,62443,69224,0
31846,22788,building index: loading tuples,7168,4463,0,62483,69224,0
31907,22788,building index: loading tuples,7168,4465,0,62522,69224,0
31966,22788,building index: loading tuples,7168,4468,0,62559,69224,0
32025,22788,building index: loading tuples,7168,4471,0,62596,69224,0
32085,22788,building index: loading tuples,7168,4473,0,62634,69224,0
32145,22788,building index: loading tuples,7168,4476,0,62671,69224,0
32205,22788,building index: loading tuples,7168,4479,0,62710,69224,0
32266,22788,building index: loading tuples,7168,4481,0,62747,69224,0
32326,22788,building index: loading tuples,7168,4484,0,62784,69224,0
32386,22788,building index: loading tuples,7168,4487,0,62822,69224,0
32445,22788,building index: loading tuples,7168,4490,0,62862,69224,0
32505,22788,building index: loading tuples,7168,4493,0,62903,69224,0
32566,22788,building index: loading tuples,7168,4495,0,62940,69224,0
32626,22788,building index: loading tuples,7168,4498,0,62980,69224,0
32687,22788,building index: loading tuples,7168,4501,0,63018,69224,0
32747,22788,building index: loading tuples,7168,4504,0,63058,69224,0
32807,22788,building index: loading tuples,7168,4507,0,63098,69224,0
32867,22788,building index: loading tuples,7168,4509,0,63135,69224,0
32926,22788,building index: loading tuples,7168,4512,0,63173,69224,0
32985,22788,building index: loading tuples,7168,4515,0,63211,69224,0
33046,22788,building index: loading tuples,7168,4517,0,63247,69224,0
33105,22788,building index: loading tuples,7168,4520,0,63285,69224,0
33165,22788,building index: loading tuples,7168,4522,0,63321,69224,0
33224,22788,building index: loading tuples,7168,4525,0,63358,69224,0
33284,22788,building index: loading tuples,7168,4528,0,63396,69224,0
33343,22788,building index: loading tuples,7168,4531,0,63434,69224,0
33403,22788,building index: loading tuples,7168,4533,0,63473,69224,0
33462,22788,building index: loading tuples,7168,4536,0,63509,69224,0
33521,22788,building index: loading tuples,7168,4539,0,63547,69224,0
33581,22788,building index: loading tuples,7168,4541,0,63587,69224,0
33641,22788,building index: loading tuples,7168,4544,0,63624,69224,0
33701,22788,building index: loading tuples,7168,4547,0,63661,69224,0
33760,22788,building index: loading tuples,7168,4549,0,63696,69224,0
33819,22788,building index: loading tuples,7168,4552,0,63730,69224,0
33879,22788,building index: loading tuples,7168,4554,0,63761,69224,0
33938,22788,building index: loading tuples,7168,4557,0,63798,69224,0
33998,22788,building index: loading tuples,7168,4559,0,63834,69224,0
34058,22788,building index: loading tuples,7168,4561,0,63867,69224,0
34118,22788,building index: loading tuples,7168,4564,0,63902,69224,0
34178,22788,building index: loading tuples,7168,4566,0,63934,69224,0
34238,22788,building index: loading tuples,7168,4569,0,63966,69224,0
34299,22788,building index: loading tuples,7168,4571,0,63995,69224,0
34358,22788,building index: loading tuples,7168,4573,0,64028,69224,0
34417,22788,building index: loading tuples,7168,4575,0,64059,69224,0
34476,22788,building index: loading tuples,7168,4578,0,64092,69224,0
34536,22788,building index: loading tuples,7168,4580,0,64128,69224,0
34595,22788,building index: loading tuples,7168,4582,0,64161,69224,0
34655,22788,building index: loading tuples,7168,4585,0,64195,69224,0
34715,22788,building index: loading tuples,7168,4588,0,64232,69224,0
34774,22788,building index: loading tuples,7168,4590,0,64267,69224,0
34834,22788,building index: loading tuples,7168,4593,0,64304,69224,0
34894,22788,building index: loading tuples,7168,4595,0,64341,69224,0
34954,22788,building index: loading tuples,7168,4598,0,64376,69224,0
35014,22788,building index: loading tuples,7168,4601,0,64415,69224,0
35074,22788,building index: loading tuples,7168,4603,0,64453,69224,0
35134,22788,building index: loading tuples,7168,4606,0,64492,69224,0
35193,22788,building index: loading tuples,7168,4609,0,64529,69224,0
35252,22788,building index: loading tuples,7168,4611,0,64567,69224,0
35312,22788,building index: loading tuples,7168,4614,0,64607,69224,0
35371,22788,building index: loading tuples,7168,4617,0,64644,69224,0
35432,22788,building index: loading tuples,7168,4620,0,64688,69224,0
35493,22788,building index: loading tuples,7168,4623,0,64728,69224,0
35554,22788,building index: loading tuples,7168,4625,0,64763,69224,0
35616,22788,building index: loading tuples,7168,4628,0,64800,69224,0
35677,22788,building index: loading tuples,7168,4630,0,64831,69224,0
35738,22788,building index: loading tuples,7168,4633,0,64863,69224,0
35800,22788,building index: loading tuples,7168,4635,0,64896,69224,0
35862,22788,building index: loading tuples,7168,4637,0,64929,69224,0
35924,22788,building index: loading tuples,7168,4640,0,64965,69224,0
35986,22788,building index: loading tuples,7168,4642,0,65000,69224,0
36047,22788,building index: loading tuples,7168,4645,0,65033,69224,0
36107,22788,building index: loading tuples,7168,4647,0,65067,69224,0
36168,22788,building index: loading tuples,7168,4649,0,65099,69224,0
36229,22788,building index: loading tuples,7168,4652,0,65132,69224,0
36290,22788,building index: loading tuples,7168,4654,0,65159,69224,0
36350,22788,building index: loading tuples,7168,4656,0,65189,69224,0
36411,22788,building index: loading tuples,7168,4658,0,65218,69224,0
36473,22788,building index: loading tuples,7168,4660,0,65253,69224,0
36534,22788,building index: loading tuples,7168,4663,0,65287,69224,0
36595,22788,building index: loading tuples,7168,4665,0,65321,69224,0
36654,22788,building index: loading tuples,7168,4668,0,65357,69224,0
36714,22788,building index: loading tuples,7168,4670,0,65393,69224,0
36774,22788,building index: loading tuples,7168,4673,0,65431,69224,0
36835,22788,building index: loading tuples,7168,4676,0,65472,69224,0
36897,22788,building index: loading tuples,7168,4679,0,65513,69224,0
36956,22788,building index: loading tuples,7168,4682,0,65549,69224,0
37015,22788,building index: loading tuples,7168,4685,0,65590,69224,0
37076,22788,building index: loading tuples,7168,4687,0,65628,69224,0
37136,22788,building index: loading tuples,7168,4690,0,65665,69224,0
37195,22788,building index: loading tuples,7168,4692,0,65699,69224,0
37255,22788,building index: loading tuples,7168,4695,0,65735,69224,0
37315,22788,building index: loading tuples,7168,4697,0,65770,69224,0
37375,22788,building index: loading tuples,7168,4700,0,65808,69224,0
37435,22788,building index: loading tuples,7168,4703,0,65843,69224,0
37495,22788,building index: loading tuples,7168,4705,0,65880,69224,0
37556,22788,building index: loading tuples,7168,4708,0,65916,69224,0
37616,22788,building index: loading tuples,7168,4710,0,65953,69224,0
37677,22788,building index: loading tuples,7168,4713,0,65992,69224,0
37736,22788,building index: loading tuples,7168,4716,0,66029,69224,0
37797,22788,building index: loading tuples,7168,4719,0,66067,69224,0
37857,22788,building index: loading tuples,7168,4721,0,66107,69224,0
37917,22788,building index: loading tuples,7168,4724,0,66147,69224,0
37977,22788,building index: loading tuples,7168,4727,0,66189,69224,0
38037,22788,building index: loading tuples,7168,4730,0,66227,69224,0
38097,22788,building index: loading tuples,7168,4733,0,66267,69224,0
38157,22788,building index: loading tuples,7168,4736,0,66307,69224,0
38217,22788,building index: loading tuples,7168,4738,0,66342,69224,0
38277,22788,building index: loading tuples,7168,4741,0,66383,69224,0
38337,22788,building index: loading tuples,7168,4744,0,66422,69224,0
38397,22788,building index: loading tuples,7168,4747,0,66463,69224,0
38458,22788,building index: loading tuples,7168,4750,0,66503,69224,0
38517,22788,building index: loading tuples,7168,4753,0,66542,69224,0
38578,22788,building index: loading tuples,7168,4755,0,66581,69224,0
38637,22788,building index: loading tuples,7168,4758,0,66622,69224,0
38698,22788,building index: loading tuples,7168,4761,0,66660,69224,0
38758,22788,building index: loading tuples,7168,4764,0,66701,69224,0
38819,22788,building index: loading tuples,7168,4767,0,66740,69224,0
38881,22788,building index: loading tuples,7168,4769,0,66779,69224,0
38942,22788,building index: loading tuples,7168,4772,0,66814,69224,0
39002,22788,building index: loading tuples,7168,4774,0,66845,69224,0
39062,22788,building index: loading tuples,7168,4777,0,66878,69224,0
39123,22788,building index: loading tuples,7168,4779,0,66910,69224,0
39183,22788,building index: loading tuples,7168,4782,0,66949,69224,0
39244,22788,building index: loading tuples,7168,4784,0,66987,69224,0
39304,22788,building index: loading tuples,7168,4787,0,67027,69224,0
39364,22788,building index: loading tuples,7168,4789,0,67058,69224,0
39424,22788,building index: loading tuples,7168,4792,0,67090,69224,0
39485,22788,building index: loading tuples,7168,4794,0,67125,69224,0
39545,22788,building index: loading tuples,7168,4797,0,67159,69224,0
39606,22788,building index: loading tuples,7168,4799,0,67193,69224,0
39666,22788,building index: loading tuples,7168,4801,0,67226,69224,0
39727,22788,building index: loading tuples,7168,4804,0,67257,69224,0
39787,22788,building index: loading tuples,7168,4806,0,67286,69224,0
39846,22788,building index: loading tuples,7168,4808,0,67321,69224,0
39907,22788,building index: loading tuples,7168,4811,0,67361,69224,0
39968,22788,building index: loading tuples,7168,4814,0,67398,69224,0
40031,22788,building index: loading tuples,7168,4817,0,67438,69224,0
40093,22788,building index: loading tuples,7168,4819,0,67475,69224,0
40155,22788,building index: loading tuples,7168,4822,0,67514,69224,0
40217,22788,building index: loading tuples,7168,4825,0,67550,69224,0
40278,22788,building index: loading tuples,7168,4827,0,67583,69224,0
40339,22788,building index: loading tuples,7168,4830,0,67621,69224,0
40399,22788,building index: loading tuples,7168,4832,0,67659,69224,0
40459,22788,building index: loading tuples,7168,4835,0,67696,69224,0
40519,22788,building index: loading tuples,7168,4837,0,67731,69224,0
40579,22788,building index: loading tuples,7168,4840,0,67769,69224,0
40640,22788,building index: loading tuples,7168,4843,0,67809,69224,0
40700,22788,building index: loading tuples,7168,4846,0,67853,69224,0
40760,22788,building index: loading tuples,7168,4849,0,67889,69224,0
40820,22788,building index: loading tuples,7168,4852,0,67928,69224,0
40881,22788,building index: loading tuples,7168,4854,0,67967,69224,0
40941,22788,building index: loading tuples,7168,4857,0,68004,69224,0
41003,22788,building index: loading tuples,7168,4860,0,68042,69224,0
41064,22788,building index: loading tuples,7168,4862,0,68075,69224,0
41124,22788,building index: loading tuples,7168,4865,0,68114,69224,0
41184,22788,building index: loading tuples,7168,4868,0,68152,69224,0
41245,22788,building index: loading tuples,7168,4870,0,68193,69224,0
41306,22788,building index: loading tuples,7168,4874,0,68236,69224,0
41368,22788,building index: loading tuples,7168,4876,0,68277,69224,0
41428,22788,building index: loading tuples,7168,4880,0,68322,69224,0
41490,22788,building index: loading tuples,7168,4883,0,68374,69224,0
41549,22788,building index: loading tuples,7168,4887,0,68423,69224,0
41611,22788,building index: loading tuples,7168,4890,0,68468,69224,0
41671,22788,building index: loading tuples,7168,4893,0,68511,69224,0
41731,22788,building index: loading tuples,7168,4896,0,68556,69224,0
41791,22788,building index: loading tuples,7168,4900,0,68600,69224,0
41852,22788,building index: loading tuples,7168,4903,0,68644,69224,0
41912,22788,building index: loading tuples,7168,4906,0,68690,69224,0
41971,22788,building index: loading tuples,7168,4909,0,68732,69224,0
42031,22788,building index: loading tuples,7168,4912,0,68776,69224,0
42093,22788,building index: loading tuples,7168,4915,0,68819,69224,0
42152,22788,building index: loading tuples,7168,4918,0,68861,69224,0
42213,22788,building index: loading tuples,7168,4921,0,68901,69224,0
42273,22788,building index: loading tuples,7168,4924,0,68946,69224,0
42334,22788,building index: loading tuples,7168,4927,0,68987,69224,0
42394,22788,building index: loading tuples,7168,4930,0,69029,69224,0
42454,22788,building index: loading tuples,7168,4933,0,69069,69224,0
42514,22788,building index: loading tuples,7168,4936,0,69111,69224,0
42575,22788,building index: loading tuples,7168,4939,0,69150,69224,0
42635,22788,building index: loading tuples,7168,4942,0,69191,69224,0
42696,22788,building index: loading tuples,7168,4945,0,69232,69224,0
42756,22788,building index: loading tuples,7168,4948,0,69274,69224,0
42815,22788,building index: loading tuples,7168,4951,0,69314,69224,0
42875,22788,building index: loading tuples,7168,4953,0,69345,69224,0
42935,22788,building index: loading tuples,7168,4955,0,69380,69224,0
42994,22788,building index: loading tuples,7168,4957,0,69406,69224,0
43055,22788,building index: loading tuples,7168,4959,0,69434,69224,0
43115,22788,building index: loading tuples,7168,4961,0,69462,69224,0
43175,22788,building index: loading tuples,7168,4963,0,69489,69224,0
43237,22788,building index: loading tuples,7168,4966,0,69525,69224,0
43297,22788,building index: loading tuples,7168,4968,0,69554,69224,0
43356,22788,building index: loading tuples,7168,4970,0,69593,69224,0
43416,22788,building index: loading tuples,7168,4973,0,69633,69224,0
43477,22788,building index: loading tuples,7168,4976,0,69673,69224,0
43536,22788,building index: loading tuples,7168,4979,0,69713,69224,0
43596,22788,building index: loading tuples,7168,4982,0,69754,69224,0
43657,22788,building index: loading tuples,7168,4985,0,69795,69224,0
43718,22788,building index: loading tuples,7168,4988,0,69833,69224,0
43779,22788,building index: loading tuples,7168,4990,0,69873,69224,0
43838,22788,building index: loading tuples,7168,4993,0,69911,69224,0
43899,22788,building index: loading tuples,7168,4996,0,69951,69224,0
43959,22788,building index: loading tuples,7168,4999,0,69992,69224,0
44020,22788,building index: loading tuples,7168,5002,0,70033,69224,0
44080,22788,building index: loading tuples,7168,5005,0,70071,69224,0
44141,22788,building index: loading tuples,7168,5007,0,70110,69224,0
44200,22788,building index: loading tuples,7168,5010,0,70151,69224,0
44260,22788,building index: loading tuples,7168,5013,0,70190,69224,0
44321,22788,building index: loading tuples,7168,5016,0,70230,69224,0
44381,22788,building index: loading tuples,7168,5019,0,70272,69224,0
44441,22788,building index: loading tuples,7168,5022,0,70314,69224,0
44502,22788,building index: loading tuples,7168,5025,0,70353,69224,0
44563,22788,building index: loading tuples,7168,5027,0,70389,69224,0
44623,22788,building index: loading tuples,7168,5030,0,70428,69224,0
44684,22788,building index: loading tuples,7168,5033,0,70468,69224,0
44744,22788,building index: loading tuples,7168,5036,0,70508,69224,0
44804,22788,building index: loading tuples,7168,5039,0,70548,69224,0
44864,22788,building index: loading tuples,7168,5042,0,70588,69224,0
44923,22788,building index: loading tuples,7168,5044,0,70624,69224,0
44984,22788,building index: loading tuples,7168,5047,0,70662,69224,0
45045,22788,building index: loading tuples,7168,5050,0,70702,69224,0
45105,22788,building index: loading tuples,7168,5053,0,70742,69224,0
45165,22788,building index: loading tuples,7168,5056,0,70784,69224,0
45226,22788,building index: loading tuples,7168,5059,0,70828,69224,0
45291,22788,building index: loading tuples,7168,5062,0,70868,69224,0
45352,22788,building index: loading tuples,7168,5064,0,70909,69224,0
45412,22788,building index: loading tuples,7168,5067,0,70947,69224,0
45471,22788,building index: loading tuples,7168,5070,0,70987,69224,0
45531,22788,building index: loading tuples,7168,5073,0,71027,69224,0
45591,22788,building index: loading tuples,7168,5076,0,71067,69224,0
45651,22788,building index: loading tuples,7168,5079,0,71109,69224,0
45712,22788,building index: loading tuples,7168,5082,0,71148,69224,0
45773,22788,building index: loading tuples,7168,5084,0,71188,69224,0
45833,22788,building index: loading tuples,7168,5087,0,71228,69224,0
45894,22788,building index: loading tuples,7168,5090,0,71268,69224,0
45953,22788,building index: loading tuples,7168,5093,0,71308,69224,0
46014,22788,building index: loading tuples,7168,5096,0,71347,69224,0
46074,22788,building index: loading tuples,7168,5099,0,71386,69224,0
46134,22788,building index: loading tuples,7168,5101,0,71426,69224,0
46195,22788,building index: loading tuples,7168,5104,0,71469,69224,0
46260,22788,building index: loading tuples,7168,5107,0,71510,69224,0
46319,22788,building index: loading tuples,7168,5110,0,71551,69224,0
46379,22788,building index: loading tuples,7168,5113,0,71592,69224,0
46439,22788,building index: loading tuples,7168,5116,0,71628,69224,0
46499,22788,building index: loading tuples,7168,5119,0,71666,69224,0
46560,22788,building index: loading tuples,7168,5121,0,71703,69224,0
46620,22788,building index: loading tuples,7168,5124,0,71743,69224,0
46682,22788,building index: loading tuples,7168,5127,0,71778,69224,0
46742,22788,building index: loading tuples,7168,5129,0,71809,69224,0
46802,22788,building index: loading tuples,7168,5131,0,71836,69224,0
46864,22788,building index: loading tuples,7168,5133,0,71866,69224,0
46923,22788,building index: loading tuples,7168,5135,0,71897,69224,0
46983,22788,building index: loading tuples,7168,5137,0,71931,69224,0
47043,22788,building index: loading tuples,7168,5140,0,71964,69224,0
47103,22788,building index: loading tuples,7168,5142,0,71993,69224,0
47164,22788,building index: loading tuples,7168,5144,0,72023,69224,0
47224,22788,building index: loading tuples,7168,5146,0,72057,69224,0
47283,22788,building index: loading tuples,7168,5149,0,72091,69224,0
47343,22788,building index: loading tuples,7168,5151,0,72124,69224,0
47404,22788,building index: loading tuples,7168,5154,0,72159,69224,0
47464,22788,building index: loading tuples,7168,5156,0,72194,69224,0
47524,22788,building index: loading tuples,7168,5159,0,72233,69224,0
47584,22788,building index: loading tuples,7168,5162,0,72273,69224,0
47645,22788,building index: loading tuples,7168,5165,0,72312,69224,0
47705,22788,building index: loading tuples,7168,5168,0,72352,69224,0
47765,22788,building index: loading tuples,7168,5171,0,72395,69224,0
47825,22788,building index: loading tuples,7168,5173,0,72430,69224,0
47885,22788,building index: loading tuples,7168,5176,0,72467,69224,0
47944,22788,building index: loading tuples,7168,5179,0,72507,69224,0
48004,22788,building index: loading tuples,7168,5182,0,72549,69224,0
48063,22788,building index: loading tuples,7168,5185,0,72591,69224,0
48123,22788,building index: loading tuples,7168,5187,0,72631,69224,0
48182,22788,building index: loading tuples,7168,5190,0,72671,69224,0
48242,22788,building index: loading tuples,7168,5193,0,72710,69224,0
48301,22788,building index: loading tuples,7168,5196,0,72750,69224,0
48361,22788,building index: loading tuples,7168,5199,0,72789,69224,0
48420,22788,building index: loading tuples,7168,5202,0,72829,69224,0
48479,22788,building index: loading tuples,7168,5205,0,72870,69224,0
48539,22788,building index: loading tuples,7168,5207,0,72910,69224,0
48600,22788,building index: loading tuples,7168,5210,0,72950,69224,0
48659,22788,building index: loading tuples,7168,5213,0,72990,69224,0
48719,22788,building index: loading tuples,7168,5216,0,73028,69224,0
48778,22788,building index: loading tuples,7168,5219,0,73071,69224,0
48839,22788,building index: loading tuples,7168,5222,0,73110,69224,0
48898,22788,building index: loading tuples,7168,5224,0,73149,69224,0
48958,22788,building index: loading tuples,7168,5227,0,73186,69224,0
49018,22788,building index: loading tuples,7168,5230,0,73225,69224,0
49078,22788,building index: loading tuples,7168,5233,0,73263,69224,0
49138,22788,building index: loading tuples,7168,5235,0,73300,69224,0
49200,22788,building index: loading tuples,7168,5238,0,73338,69224,0
49260,22788,building index: loading tuples,7168,5241,0,73377,69224,0
49321,22788,building index: loading tuples,7168,5244,0,73416,69224,0
49383,22788,building index: loading tuples,7168,5247,0,73458,69224,0
49444,22788,building index: loading tuples,7168,5250,0,73500,69224,0
49505,22788,building index: loading tuples,7168,5252,0,73539,69224,0
49565,22788,building index: loading tuples,7168,5255,0,73580,69224,0
49626,22788,building index: loading tuples,7168,5258,0,73621,69224,0
49687,22788,building index: loading tuples,7168,5261,0,73661,69224,0
49749,22788,building index: loading tuples,7168,5264,0,73700,69224,0
49810,22788,building index: loading tuples,7168,5267,0,73741,69224,0
49872,22788,building index: loading tuples,7168,5269,0,73779,69224,0
49932,22788,building index: loading tuples,7168,5272,0,73821,69224,0
49992,22788,building index: loading tuples,7168,5275,0,73861,69224,0
50052,22788,building index: loading tuples,7168,5278,0,73903,69224,0
50114,22788,building index: loading tuples,7168,5281,0,73944,69224,0
50174,22788,building index: loading tuples,7168,5284,0,73986,69224,0
50235,22788,building index: loading tuples,7168,5287,0,74027,69224,0
50295,22788,building index: loading tuples,7168,5290,0,74067,69224,0
50355,22788,building index: loading tuples,7168,5293,0,74107,69224,0
50415,22788,building index: loading tuples,7168,5296,0,74146,69224,0
50475,22788,building index: loading tuples,7168,5298,0,74185,69224,0
50536,22788,building index: loading tuples,7168,5301,0,74225,69224,0
50596,22788,building index: loading tuples,7168,5304,0,74265,69224,0
50657,22788,building index: loading tuples,7168,5307,0,74304,69224,0
50716,22788,building index: loading tuples,7168,5310,0,74343,69224,0
50776,22788,building index: loading tuples,7168,5313,0,74384,69224,0
50835,22788,building index: loading tuples,7168,5316,0,74424,69224,0
50895,22788,building index: loading tuples,7168,5318,0,74464,69224,0
50955,22788,building index: loading tuples,7168,5321,0,74501,69224,0
51014,22788,building index: loading tuples,7168,5324,0,74541,69224,0
51075,22788,building index: loading tuples,7168,5327,0,74581,69224,0
51136,22788,building index: loading tuples,7168,5330,0,74623,69224,0
51197,22788,building index: loading tuples,7168,5333,0,74665,69224,0
51258,22788,building index: loading tuples,7168,5336,0,74705,69224,0
51319,22788,building index: loading tuples,7168,5338,0,74744,69224,0
51380,22788,building index: loading tuples,7168,5341,0,74785,69224,0
51441,22788,building index: loading tuples,7168,5344,0,74823,69224,0
51500,22788,building index: loading tuples,7168,5347,0,74864,69224,0
51560,22788,building index: loading tuples,7168,5350,0,74900,69224,0
51620,22788,building index: loading tuples,7168,5352,0,74941,69224,0
51680,22788,building index: loading tuples,7168,5355,0,74983,69224,0
51740,22788,building index: loading tuples,7168,5358,0,75022,69224,0
51801,22788,building index: loading tuples,7168,5361,0,75065,69224,0
51861,22788,building index: loading tuples,7168,5364,0,75106,69224,0
51921,22788,building index: loading tuples,7168,5367,0,75145,69224,0
51980,22788,building index: loading tuples,7168,5370,0,75185,69224,0
52041,22788,building index: loading tuples,7168,5373,0,75226,69224,0
52102,22788,building index: loading tuples,7168,5376,0,75266,69224,0
52162,22788,building index: loading tuples,7168,5379,0,75306,69224,0
52223,22788,building index: loading tuples,7168,5381,0,75347,69224,0
52283,22788,building index: loading tuples,7168,5384,0,75386,69224,0
52343,22788,building index: loading tuples,7168,5387,0,75427,69224,0
52402,22788,building index: loading tuples,7168,5390,0,75467,69224,0
52462,22788,building index: loading tuples,7168,5393,0,75506,69224,0
52520,22788,building index: loading tuples,7168,5396,0,75544,69224,0
52579,22788,building index: loading tuples,7168,5398,0,75584,69224,0
52639,22788,building index: loading tuples,7168,5401,0,75625,69224,0
52697,22788,building index: loading tuples,7168,5404,0,75663,69224,0
52757,22788,building index: loading tuples,7168,5407,0,75703,69224,0
52816,22788,building index: loading tuples,7168,5410,0,75744,69224,0
52875,22788,building index: loading tuples,7168,5413,0,75785,69224,0
52935,22788,building index: loading tuples,7168,5416,0,75825,69224,0
52994,22788,building index: loading tuples,7168,5418,0,75865,69224,0
53053,22788,building index: loading tuples,7168,5421,0,75907,69224,0
53113,22788,building index: loading tuples,7168,5424,0,75948,69224,0
53173,22788,building index: loading tuples,7168,5427,0,75990,69224,0
53232,22788,building index: loading tuples,7168,5430,0,76030,69224,0
53293,22788,building index: loading tuples,7168,5433,0,76071,69224,0
53352,22788,building index: loading tuples,7168,5436,0,76111,69224,0
53412,22788,building index: loading tuples,7168,5439,0,76149,69224,0
53471,22788,building index: loading tuples,7168,5442,0,76191,69224,0
53531,22788,building index: loading tuples,7168,5445,0,76231,69224,0
53590,22788,building index: loading tuples,7168,5448,0,76272,69224,0
53650,22788,building index: loading tuples,7168,5450,0,76313,69224,0
53709,22788,building index: loading tuples,7168,5453,0,76353,69224,0
53769,22788,building index: loading tuples,7168,5456,0,76391,69224,0
53828,22788,building index: loading tuples,7168,5459,0,76434,69224,0
