elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
36799,10039,building index: loading tuples,7168,3672,0,51414,123025,0
36888,10039,building index: loading tuples,7168,3675,0,51456,123025,0
36975,10039,building index: loading tuples,7168,3678,0,51496,123025,0
37065,10039,building index: loading tuples,7168,3681,0,51542,123025,0
37153,10039,building index: loading tuples,7168,3684,0,51584,123025,0
37243,10039,building index: loading tuples,7168,3687,0,51625,123025,0
37335,10039,building index: loading tuples,7168,3690,0,51671,123025,0
37426,10039,building index: loading tuples,7168,3694,0,51716,123025,0
37517,10039,building index: loading tuples,7168,3697,0,51760,123025,0
37608,10039,building index: loading tuples,7168,3699,0,51798,123025,0
37701,10039,building index: loading tuples,7168,3702,0,51838,123025,0
37792,10039,building index: loading tuples,7168,3705,0,51878,123025,0
37883,10039,building index: loading tuples,7168,3708,0,51919,123025,0
37974,10039,building index: loading tuples,7168,3711,0,51961,123025,0
38063,10039,building index: loading tuples,7168,3714,0,51999,123025,0
38156,10039,building index: loading tuples,7168,3717,0,52038,123025,0
38249,10039,building index: loading tuples,7168,3719,0,52077,123025,0
38341,10039,building index: loading tuples,7168,3722,0,52117,123025,0
38432,10039,building index: loading tuples,7168,3725,0,52157,123025,0
38521,10039,building index: loading tuples,7168,3728,0,52200,123025,0
38684,10039,building index: loading tuples,7168,3733,0,52273,123025,0
38775,10039,building index: loading tuples,7168,3736,0,52315,123025,0
38864,10039,building index: loading tuples,7168,3740,0,52360,123025,0
38951,10039,building index: loading tuples,7168,3743,0,52403,123025,0
39042,10039,building index: loading tuples,7168,3745,0,52442,123025,0
39136,10039,building index: loading tuples,7168,3749,0,52487,123025,0
39227,10039,building index: loading tuples,7168,3751,0,52527,123025,0
39317,10039,building index: loading tuples,7168,3754,0,52568,123025,0
39409,10039,building index: loading tuples,7168,3757,0,52610,123025,0
39496,10039,building index: loading tuples,7168,3760,0,52651,123025,0
39584,10039,building index: loading tuples,7168,3763,0,52691,123025,0
39674,10039,building index: loading tuples,7168,3766,0,52730,123025,0
39762,10039,building index: loading tuples,7168,3769,0,52771,123025,0
39852,10039,building index: loading tuples,7168,3772,0,52810,123025,0
39940,10039,building index: loading tuples,7168,3774,0,52848,123025,0
40029,10039,building index: loading tuples,7168,3777,0,52886,123025,0
40120,10039,building index: loading tuples,7168,3780,0,52925,123025,0
40214,10039,building index: loading tuples,7168,3783,0,52966,123025,0
40305,10039,building index: loading tuples,7168,3786,0,53008,123025,0
40397,10039,building index: loading tuples,7168,3789,0,53049,123025,0
40488,10039,building index: loading tuples,7168,3791,0,53087,123025,0
40580,10039,building index: loading tuples,7168,3794,0,53126,123025,0
41250,10039,building index: loading tuples,7168,3817,0,53442,123025,0
41343,10039,building index: loading tuples,7168,3820,0,53484,123025,0
41435,10039,building index: loading tuples,7168,3823,0,53528,123025,0
41526,10039,building index: loading tuples,7168,3826,0,53573,123025,0
41615,10039,building index: loading tuples,7168,3830,0,53620,123025,0
41706,10039,building index: loading tuples,7168,3833,0,53663,123025,0
41794,10039,building index: loading tuples,7168,3836,0,53710,123025,0
41883,10039,building index: loading tuples,7168,3839,0,53752,123025,0
41973,10039,building index: loading tuples,7168,3842,0,53795,123025,0
42063,10039,building index: loading tuples,7168,3845,0,53838,123025,0
42155,10039,building index: loading tuples,7168,3848,0,53881,123025,0
42244,10039,building index: loading tuples,7168,3851,0,53921,123025,0
42335,10039,building index: loading tuples,7168,3854,0,53961,123025,0
42427,10039,building index: loading tuples,7168,3857,0,54002,123025,0
42517,10039,building index: loading tuples,7168,3860,0,54045,123025,0
42613,10039,building index: loading tuples,7168,3863,0,54087,123025,0
42707,10039,building index: loading tuples,7168,3866,0,54133,123025,0
42797,10039,building index: loading tuples,7168,3869,0,54170,123025,0
42888,10039,building index: loading tuples,7168,3872,0,54209,123025,0
42979,10039,building index: loading tuples,7168,3875,0,54251,123025,0
43071,10039,building index: loading tuples,7168,3877,0,54292,123025,0
43163,10039,building index: loading tuples,7168,3880,0,54332,123025,0
43255,10039,building index: loading tuples,7168,3884,0,54376,123025,0
43346,10039,building index: loading tuples,7168,3887,0,54421,123025,0
43435,10039,building index: loading tuples,7168,3890,0,54467,123025,0
43528,10039,building index: loading tuples,7168,3893,0,54509,123025,0
43619,10039,building index: loading tuples,7168,3896,0,54552,123025,0
43713,10039,building index: loading tuples,7168,3899,0,54595,123025,0
43804,10039,building index: loading tuples,7168,3902,0,54637,123025,0
43894,10039,building index: loading tuples,7168,3905,0,54680,123025,0
43985,10039,building index: loading tuples,7168,3908,0,54725,123025,0
44076,10039,building index: loading tuples,7168,3912,0,54770,123025,0
44174,10039,building index: loading tuples,7168,3914,0,54809,123025,0
44268,10039,building index: loading tuples,7168,3918,0,54852,123025,0
44359,10039,building index: loading tuples,7168,3921,0,54894,123025,0
