elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
19422,115062,building index: loading tuples,7168,2003,0,28047,117537,0
19518,115062,building index: loading tuples,7168,2012,0,28171,117537,0
19616,115062,building index: loading tuples,7168,2019,0,28277,117537,0
19709,115062,building index: loading tuples,7168,2032,0,28456,117537,0
19800,115062,building index: loading tuples,7168,2041,0,28581,117537,0
19898,115062,building index: loading tuples,7168,2050,0,28708,117537,0
20004,115062,building index: loading tuples,7168,2059,0,28830,117537,0
20100,115062,building index: loading tuples,7168,2068,0,28955,117537,0
20231,115062,building index: loading tuples,7168,2078,0,29100,117537,0
20329,115062,building index: loading tuples,7168,2087,0,29225,117537,0
20426,115062,building index: loading tuples,7168,2095,0,29343,117537,0
20529,115062,building index: loading tuples,7168,2104,0,29457,117537,0
20638,115062,building index: loading tuples,7168,2113,0,29589,117537,0
20747,115062,building index: loading tuples,7168,2122,0,29715,117537,0
20848,115062,building index: loading tuples,7168,2131,0,29834,117537,0
20951,115062,building index: loading tuples,7168,2140,0,29963,117537,0
21047,115062,building index: loading tuples,7168,2151,0,30115,117537,0
21145,115062,building index: loading tuples,7168,2160,0,30249,117537,0
21249,115062,building index: loading tuples,7168,2170,0,30390,117537,0
21348,115062,building index: loading tuples,7168,2179,0,30517,117537,0
21448,115062,building index: loading tuples,7168,2188,0,30637,117537,0
21554,115062,building index: loading tuples,7168,2195,0,30742,117537,0
21656,115062,building index: loading tuples,7168,2204,0,30868,117537,0
21759,115062,building index: loading tuples,7168,2213,0,30984,117537,0
21866,115062,building index: loading tuples,7168,2222,0,31108,117537,0
21959,115062,building index: loading tuples,7168,2233,0,31273,117537,0
22065,115062,building index: loading tuples,7168,2241,0,31375,117537,0
22165,115062,building index: loading tuples,7168,2248,0,31481,117537,0
22262,115062,building index: loading tuples,7168,2258,0,31623,117537,0
22367,115062,building index: loading tuples,7168,2265,0,31718,117537,0
22470,115062,building index: loading tuples,7168,2273,0,31825,117537,0
22573,115062,building index: loading tuples,7168,2281,0,31944,117537,0
22672,115062,building index: loading tuples,7168,2289,0,32059,117537,0
22771,115062,building index: loading tuples,7168,2297,0,32164,117537,0
22871,115062,building index: loading tuples,7168,2305,0,32273,117537,0
22972,115062,building index: loading tuples,7168,2313,0,32386,117537,0
23073,115062,building index: loading tuples,7168,2320,0,32490,117537,0
23171,115062,building index: loading tuples,7168,2328,0,32595,117537,0
23262,115062,building index: loading tuples,7168,2337,0,32728,117537,0
23347,115062,building index: loading tuples,7168,2346,0,32850,117537,0
23418,115062,building index: loading tuples,7168,2357,0,33006,117537,0
23510,115062,building index: loading tuples,7168,2365,0,33123,117537,0
23612,115062,building index: loading tuples,7168,2373,0,33228,117537,0
23717,115062,building index: loading tuples,7168,2381,0,33343,117537,0
23818,115062,building index: loading tuples,7168,2389,0,33455,117537,0
23914,115062,building index: loading tuples,7168,2398,0,33574,117537,0
24005,115062,building index: loading tuples,7168,2406,0,33688,117537,0
24110,115062,building index: loading tuples,7168,2414,0,33800,117537,0
24213,115062,building index: loading tuples,7168,2422,0,33912,117537,0
24321,115062,building index: loading tuples,7168,2430,0,34020,117537,0
24430,115062,building index: loading tuples,7168,2438,0,34137,117537,0
24529,115062,building index: loading tuples,7168,2447,0,34261,117537,0
24626,115062,building index: loading tuples,7168,2457,0,34406,117537,0
24733,115062,building index: loading tuples,7168,2465,0,34516,117537,0
24842,115062,building index: loading tuples,7168,2473,0,34625,117537,0
24935,115062,building index: loading tuples,7168,2482,0,34748,117537,0
25035,115062,building index: loading tuples,7168,2489,0,34852,117537,0
